AUSTRIA,,,,,,,,,,,,,,
5,5,5,5,5,1,1,5,5,5,5,5,5,5,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,5,5,5,5,1,1,5,5,5,5,5,5,5,5
5,5,5,5,5,1,1,5,5,5,5,5,5,5,5
5,5,5,5,5,1,1,5,5,5,5,5,5,5,5
5,5,5,5,5,1,1,5,5,5,5,5,5,5,5
IRAN,,,,,,,,,,,,,,
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,3,3,3,7,7,7,7,7,7
7,7,7,7,7,3,3,3,3,3,7,7,7,7,7
7,7,7,7,7,7,3,3,3,7,7,7,7,7,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
UZBEKISTAN,,,,,,,,,,,,,,
5,5,7,7,5,7,5,7,5,5,5,5,5,5,5
5,7,5,7,7,5,7,5,5,5,5,5,5,5,5
5,5,7,7,5,7,5,7,5,5,5,5,5,5,5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
IRAK,,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
7,7,7,6,6,7,6,6,7,6,6,7,7,7,7
7,7,7,6,7,7,6,7,7,7,6,7,7,7,7
7,7,7,6,6,7,6,6,7,6,6,7,7,7,7
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
GHANA,,,,,,,,,,,,,,
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,8,1,1,1,1,1,1,1
1,1,1,1,1,8,8,8,8,8,1,1,1,1,1
1,1,1,1,1,1,8,8,8,1,1,1,1,1,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
